,Name,Address,Latitude,Longitude
4073,Bird - Shoreditch,"42-44 Kingsland Rd, London E2 8DA, UK",51.5281631,-0.0778258
4074,Chicken Village London,"105 Plaistow Rd, London E15 3ET, UK",51.5338013,0.011161
4075,Dixy Fried Chicken,"907 Romford Rd, Manor Park, London E12 5JT, UK",51.5541937,0.0571578
4076,Southern Fried Chicken,"580 Barking Rd, Plaistow, London E13 9JU, UK",51.526621,0.030738
4077,PAPA'S Chicken,"37A Woodgrange Rd, Forest Gate, London E7 8BA, UK",51.5480037,0.0249995
4078,Coqfighter Shoreditch,"Unit 42-43 Boxpark, 10 Bethnal Green Rd, London E1 6GY, United Kingdom",51.5234799,-0.0765729
4079,Dallas Fried Chicken and Ribs,"157 Barking Rd, Canning Town, London E16 4HQ, UK",51.5179971,0.0127545
4080,Dixy Fried Chicken,"370 High St N, Manor Park, London E12 6PH, UK",51.5447081,0.0497489
4081,Tennessee Fried Chicken,"228 High St N, Manor Park, London E12 6SB, UK",51.5403367,0.0509615
4082,East Ham Fried Chicken,"17 High St S, East Ham, London E6 6EN, UK",51.5314272,0.0556953
4083,Sam's Fried Chicken,"389 Barking Rd, East Ham, London E6 2JT, UK",51.5333073,0.0548623
4084,Perfect Fried Chicken,"50 Woodgrange Rd, Forest Gate, London E7 0QH, UK",51.5488635,0.0250371
4085,Grill N Thrill,"80 Plashet Rd, Upton Park, London E13 0RQ, UK",51.5373557,0.02850049999999999
4086,Chesters Great Tasting Chicken,"173 Ilford Ln, Ilford IG1 2RT, UK",51.5529918,0.073664
4087,Favorite Chicken & Ribs,"547 Barking Rd, Plaistow, London E13 9EZ, UK",51.5266639,0.030151
4088,Dixy Fried Chicken,"907 Romford Rd, Manor Park, London E12 5JT, UK",51.5541937,0.0571578
4089,Dixy Chicken,"771 Romford Rd, Manor Park, London E12 5AN, UK",51.5518842,0.0503033
4090,Pepe's Piri Piri,"135 High St N, East Ham, London E6 1HZ, UK",51.5369249,0.0518234
4091,PFC Chicken & Grill,"801 Romford Rd, Manor Park, London E12 5AN, UK",51.55228220000001,0.051807
4092,Woody's,"207 High St N, East Ham, London E6 1JG, UK",51.5391979,0.05097169999999999
4093,Southern Fried Chicken,"580 Barking Rd, Plaistow, London E13 9JU, UK",51.526621,0.030738
4094,The Dixy Chicken,"54 Station Parade, Barking IG11 8EB, UK",51.539105,0.08143489999999999
4095,E12 Chicken and Pizza,"817 Romford Rd, Manor Park, London E12 6EA, UK",51.55243609999999,0.05259059999999999
4096,Daily Fry & Spice,"426 Katherine Rd, Forest Gate, London E7 8NP, UK",51.543251,0.036804
4097,Pizza Hot Fried Chicken,"311 High Rd, Ilford IG1 1NR, UK",51.5606607,0.0809063
4098,Royal Chicken London,"12 Plashet Grove, East Ham, London E6 1AE, UK",51.5372435,0.0352606
4099,Tasty Chicken Hut,"442 Barking Rd, East Ham, London E6 2SA, UK",51.5336748,0.0626481
4100,The Dixy Chicken,"54 Station Parade, Barking IG11 8EB, UK",51.539105,0.08143489999999999
4101,Favorite Chicken & Ribs,"Faircross Parade, 23 Upney Ln, Barking IG11 8UW, UK",51.5456762,0.0941925
4102,East Ham Fried Chicken,"17 High St S, East Ham, London E6 6EN, UK",51.5314272,0.0556953
4103,Kennedy Chicken & Pizza,"66 Station Parade, Barking IG11 8EA, UK",51.53935019999999,0.0817517
4104,Chunky Chicken,"70 Longbridge Rd, Barking IG11 8SF, UK",51.541,0.083825
4105,Griller,"41 Station Parade, Ilford, Barking IG11 8EB, UK",51.5392559,0.08093199999999999
4106,Pizza Hot Fried Chicken,"311 High Rd, Ilford IG1 1NR, UK",51.5606607,0.0809063
4107,Chesters Great Tasting Chicken,"173 Ilford Ln, Ilford IG1 2RT, UK",51.5529918,0.073664
4108,Dixy Fried Chicken,"907 Romford Rd, Manor Park, London E12 5JT, UK",51.5541937,0.0571578
4109,Dixy Fried Chicken,"370 High St N, Manor Park, London E12 6PH, UK",51.5447081,0.0497489
4110,Chicken Rice,"33 Longbridge Rd, Barking IG11 8TN, UK",51.5403099,0.08234369999999999
4111,Munchies Fried Chicken & Pizza,"319 High Rd, Dagenham, Ilford IG1 1NR, UK",51.5605993,0.08115010000000002
4112,APR Chicken and Pizza Limited,"178 Ripple Rd, Barking IG11 7PR, UK",51.53406039999999,0.084489
4113,Mamas Peri Peri,"361 Ripple Rd, Barking IG11 9PN, UK",51.5357723,0.0942167
4114,Tasty Chicken,"115-117 Ripple Rd, Barking IG11 7NY, UK",51.53579690000001,0.0823434
4115,Favorite Chicken & Ribs,"20 Woodward Rd, Dagenham RM9 4SH, UK",51.538857,0.126679
4116,KFC,"39 Station Parade, Barking IG11 8EB, UK",51.5391583,0.08080459999999999
4117,Munchies,"32 Ripple Rd, Barking IG11 7PG, UK",51.5368667,0.0807871
4118,Sam's Fried Chicken,"389 Barking Rd, East Ham, London E6 2JT, UK",51.5333073,0.0548623
4119,The Perfect Fried Chicken,"116 Becontree Ave, Dagenham RM8 2TS, UK",51.5545121,0.118162
4120,Favorite Chicken & Ribs,"20 Woodward Rd, Dagenham RM9 4SH, UK",51.538857,0.126679
4121,The Perfect Fried Chicken,"116 Becontree Ave, Dagenham RM8 2TS, UK",51.5545121,0.118162
4122,Red Rooster,"301 Heathway, Dagenham RM9 5AQ, UK",51.542454,0.147854
4123,East Ham Fried Chicken,"17 High St S, East Ham, London E6 6EN, UK",51.5314272,0.0556953
4124,Dixy Fried Chicken,"907 Romford Rd, Manor Park, London E12 5JT, UK",51.5541937,0.0571578
4125,Tasty Chicken & Ribs,"431 Porters Ave, Dagenham RM9 4ND, UK",51.5416064,0.1144421
4126,Pizza Hot Fried Chicken,"311 High Rd, Ilford IG1 1NR, UK",51.5606607,0.0809063
4127,Angies Kebab Dagenham,"505 Gale St, Dagenham RM9 4TP, UK",51.5398439,0.1278586
4128,Chesters Great Tasting Chicken,"173 Ilford Ln, Ilford IG1 2RT, UK",51.5529918,0.073664
4129,The Dixy Chicken,"54 Station Parade, Barking IG11 8EB, UK",51.539105,0.08143489999999999
4130,Mississippi Chicken,"225 Oxlow Ln, Dagenham RM10 7YA, UK",51.55137260000001,0.1539179
4131,Dixy Fried Chicken,"370 High St N, Manor Park, London E12 6PH, UK",51.5447081,0.0497489
4132,Munchies Fried Chicken & Pizza,"319 High Rd, Dagenham, Ilford IG1 1NR, UK",51.5605993,0.08115010000000002
4133,Dixy Chicken,"258 Rainham Rd S, Dagenham RM10 7UU, UK",51.550982,0.1613165
4134,Perfect Fried Chicken,"169 New Rd, Rainham RM13 8SH, UK",51.5237244,0.1784022
4135,Original Fried Chicken,"693 High Rd, Ilford IG3 8RH, UK",51.56488359999999,0.1008442
4136,Kennedy Chicken & Pizza,"66 Station Parade, Barking IG11 8EA, UK",51.53935019999999,0.0817517
4137,Favorite Chicken & Ribs,"Faircross Parade, 23 Upney Ln, Barking IG11 8UW, UK",51.5456762,0.0941925
4138,Chicken Max,"57 Lockwell Rd, Dagenham RM10 7RE, UK",51.55386799999999,0.1491179
4139,KFC,"Unit 6, 6 Merrielands Cres, Dagenham RM9 6SJ, UK",51.5309654,0.1448247
4140,Dixy Chicken,"258 Rainham Rd S, Dagenham RM10 7UU, UK",51.550982,0.1613165
4141,Perfect Fried Chicken,"169 New Rd, Rainham RM13 8SH, UK",51.5237244,0.1784022
4142,Favorite Chicken & Ribs,"20 Woodward Rd, Dagenham RM9 4SH, UK",51.538857,0.126679
4143,Red Rooster,"301 Heathway, Dagenham RM9 5AQ, UK",51.542454,0.147854
4144,Mississippi Chicken,"225 Oxlow Ln, Dagenham RM10 7YA, UK",51.55137260000001,0.1539179
4145,Chicken Express,"213 Reede Rd, Dagenham RM10 8EH, UK",51.54528329999999,0.1608485
4146,Shajhan Indian Takeaway,"670 Rainham Rd S, Dagenham RM10 8YS, UK",51.540593,0.1657224
4147,The Perfect Fried Chicken,"116 Becontree Ave, Dagenham RM8 2TS, UK",51.5545121,0.118162
4148,Favorite Chicken & Ribs,"11Elm Parade, St Nicholas Ave, Hornchurch RM12 4RH, United Kingdom",51.551194,0.198918
4149,Favorite Chicken & Ribs,"91 Albert Rd, Romford RM1 2PS, UK",51.5724159,0.191415
4150,Chicken Max,"57 Lockwell Rd, Dagenham RM10 7RE, UK",51.55386799999999,0.1491179
4151,The Dixy Chicken,"54 Station Parade, Barking IG11 8EB, UK",51.539105,0.08143489999999999
4152,Yong’s Chinese Take-Away,"209 Reede Rd, Dagenham RM10 8EH, UK",51.5464679,0.1598683
4153,Dixy Chicken,"Old Mill Parade, 2, Romford RM1 2HU, United Kingdom",51.574439,0.184531
4154,Pizza Hot Fried Chicken,"311 High Rd, Ilford IG1 1NR, UK",51.5606607,0.0809063
4155,East Ham Fried Chicken,"17 High St S, East Ham, London E6 6EN, UK",51.5314272,0.0556953
4156,Best Bite Chicken,"481 Wood Ln, Dagenham RM8 3NT, UK",51.56022429999999,0.1477518
4157,KFC,"270 Cherry Tree Ln, Rainham RM13 8TX, UK",51.5283972,0.1893944
4158,Original Fried Chicken,"206 High Rd, Dagenham, Romford RM6 6LS, UK",51.572038,0.140835
4159,Dixy Fried Chicken,"907 Romford Rd, Manor Park, London E12 5JT, UK",51.5541937,0.0571578
4160,Favorite Chicken & Ribs,"11Elm Parade, St Nicholas Ave, Hornchurch RM12 4RH, United Kingdom",51.551194,0.198918
4161,Perfect Fried Chicken,"169 New Rd, Rainham RM13 8SH, UK",51.5237244,0.1784022
4162,Chicken valley,"1 Billet Ln, Hornchurch RM11 1TS, UK",51.5631133,0.217168
4163,Good Intent,"S End Rd, Hornchurch RM12 5NU, UK",51.5406327,0.2028979
4164,Dixy Chicken,"258 Rainham Rd S, Dagenham RM10 7UU, UK",51.550982,0.1613165
4165,KFC,"270 Cherry Tree Ln, Rainham RM13 8TX, UK",51.5283972,0.1893944
4166,Favorite Chicken & Ribs,"171 St. Marys Ln, Upminster RM14 3BL, UK",51.5563806,0.2511485
4167,Dixy Chicken,"Old Mill Parade, 2, Romford RM1 2HU, United Kingdom",51.574439,0.184531
4168,Favorite Chicken & Ribs,"91 Albert Rd, Romford RM1 2PS, UK",51.5724159,0.191415
4169,Favorite Chicken & Ribs,"20 Woodward Rd, Dagenham RM9 4SH, UK",51.538857,0.126679
4170,Happy Family,"23 Elm Park Ave, Hornchurch RM12 4SA, UK",51.5514015,0.1998585
4171,KFC,"Eastern Avenue West Retail Pk, Romford RM7 7JN, United Kingdom",51.5833245,0.1680926
4172,Flavour Chicken,"175 South St, Romford RM1 1PS, UK",51.5737322,0.1841932
4173,The Perfect Fried Chicken,"116 Becontree Ave, Dagenham RM8 2TS, UK",51.5545121,0.118162
4174,Mississippi Chicken,"225 Oxlow Ln, Dagenham RM10 7YA, UK",51.55137260000001,0.1539179
4175,Original Fried Chicken,"206 High Rd, Dagenham, Romford RM6 6LS, UK",51.572038,0.140835
4176,Favorite Chicken & Ribs,"45 Upminster Rd S, Rainham RM13 9YS, UK",51.5186028,0.1921669
4177,KFC,"406-407 Lakeside Shopping Centre, Grays RM20 2ZP, UK",51.4873843,0.2830577
4178,East Ham Fried Chicken,"17 High St S, East Ham, London E6 6EN, UK",51.5314272,0.0556953
4179,Red Rooster,"301 Heathway, Dagenham RM9 5AQ, UK",51.542454,0.147854
4180,Favorite Chicken & Ribs,"171 St. Marys Ln, Upminster RM14 3BL, UK",51.5563806,0.2511485
4181,Chicken valley,"1 Billet Ln, Hornchurch RM11 1TS, UK",51.5631133,0.217168
4182,Perfect Fried Chicken,"169 New Rd, Rainham RM13 8SH, UK",51.5237244,0.1784022
4183,KFC,"406-407 Lakeside Shopping Centre, Grays RM20 2ZP, UK",51.4873843,0.2830577
4184,Dixy Chicken,"Old Mill Parade, 2, Romford RM1 2HU, United Kingdom",51.574439,0.184531
4185,New Beijing Takeaway,"46 Corbets Tey Rd, Upminster RM14 2AB, UK",51.5529455,0.2472072
4186,Northfleet Fried Chicken,"175 High St, Northfleet, Gravesend DA11 9HG, UK",51.4458892,0.3259461
4187,Favorite Chicken & Ribs,"91 Albert Rd, Romford RM1 2PS, UK",51.5724159,0.191415
4188,Favorite Chicken & Ribs,"11Elm Parade, St Nicholas Ave, Hornchurch RM12 4RH, United Kingdom",51.551194,0.198918
4189,Favorite Chicken & Ribs,"45 Upminster Rd S, Rainham RM13 9YS, UK",51.5186028,0.1921669
4190,Dixy Chicken,"258 Rainham Rd S, Dagenham RM10 7UU, UK",51.550982,0.1613165
4191,Flavour Chicken,"175 South St, Romford RM1 1PS, UK",51.5737322,0.1841932
4192,Tasty fish bar kebap & house,"Hacton Parade, Central Dr, Hornchurch RM12 6EL, UK",51.5525967,0.229106
4193,KFC,"270 Cherry Tree Ln, Rainham RM13 8TX, UK",51.5283972,0.1893944
4194,The Perfect Fried Chicken,"116 Becontree Ave, Dagenham RM8 2TS, UK",51.5545121,0.118162
4195,British Fried Chicken & Pizza,"3 Station Approach, Basildon SS15 6UA, UK",51.5681576,0.4239909000000001
4196,The Huntsman & Hounds,"Ockendon Road, Upminster RM14 2DN, United Kingdom",51.5426867,0.2519934
4197,Favorite Chicken & Ribs,"The Clockhouse, Hathaway Rd, Grays RM17 5LD, United Kingdom",51.4864484,0.3249652
4198,Nando's,"Lakeside Retail Park, West Thurrock RM20 1WN, UK",51.4873071,0.2759762
4199,Chesters Great Tasting Chicken,"173 Ilford Ln, Ilford IG1 2RT, UK",51.5529918,0.073664
4200,Favorite Chicken,"315 High St, Slough SL1 1BD, UK",51.5073429,-0.5854505
4201,My Choice Fried Chicken,"5 Meadfield Rd, Slough SL3 8HL, UK",51.5040996,-0.5421326
4202,Chicken Ranch,"21 Stoke Rd, Slough SL2 5AH, UK",51.513592,-0.593634
4203,SFC Piri Piri Original,"1 Baylis Rd, Slough SL1 3LF, UK",51.5200246,-0.6006144
4204,Roxy Chicken,"Upton Lea Parade, 2, Slough SL2 5JU, United Kingdom",51.5170614,-0.5787995
4205,Peri Peri Original,"290 High St, Slough SL1 1NB, UK",51.5072507,-0.585923
4206,Chicken Delite,"269 High St, Slough SL1 1BN, UK",51.5077461,-0.5878683
4207,Pepe's Piri Piri Slough,"256 High St, Slough SL1 1JU, UK",51.5075121,-0.5876945
4208,Hollywood Pizza & Chicken,"126 High St, West Drayton UB7 7BD, UK",51.5138013,-0.4731178
4209,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
4210,East meets West,"258 High St, Slough SL3 8HA, UK",51.502844,-0.5420775
4211,Peri Peri Original,"77 High St, West Drayton UB7 7QH, UK",51.51255519999999,-0.4727323
4212,KFC,"High St, Uxbridge UB8 1JX, UK",51.5475016,-0.4809784
4213,Peri Chick 'n' Grill,"34 Cowley Mill Rd, West Drayton UB8 2QD, UK",51.5381569,-0.4866763
4214,Periganos,"243 Farnham Rd, Slough SL1 4XE, UK",51.5273851,-0.6166672999999999
4215,Chicken Delite,"238 Farnham Rd, Slough SL1 4XE, UK",51.5232063,-0.6150574999999999
4216,Griller (Slough),"256 Farnham Rd, Slough SL1 4XL, UK",51.52415569999999,-0.6151128
4217,Chunkys,"143 N Hyde Rd, Hayes UB3 4NS, UK",51.4979273,-0.4143464
4218,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4219,The Red Lion,"Stoke Green, Slough SL2 4HN, UK",51.5313887,-0.5805163
4220,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
4221,Hollywood Pizza & Chicken,"126 High St, West Drayton UB7 7BD, UK",51.5138013,-0.4731178
4222,My Choice Fried Chicken,"5 Meadfield Rd, Slough SL3 8HL, UK",51.5040996,-0.5421326
4223,Peri Peri Original,"77 High St, West Drayton UB7 7QH, UK",51.51255519999999,-0.4727323
4224,Peri Chick 'n' Grill,"34 Cowley Mill Rd, West Drayton UB8 2QD, UK",51.5381569,-0.4866763
4225,Popeyes Peri Peri,"23 Station Rd, West Drayton UB7 7BT, UK",51.5087974,-0.473617
4226,KFC,"High St, Uxbridge UB8 1JX, UK",51.5475016,-0.4809784
4227,KFC,"78 High St, West Drayton UB7 7DS, UK",51.5125703,-0.4722704
4228,Dawley Chicken,"7 Dawley Parade, Hayes UB3 1EA, UK",51.5152405,-0.4376909
4229,Favorite Chicken,"315 High St, Slough SL1 1BD, UK",51.5073429,-0.5854505
4230,Chicken Ranch,"21 Stoke Rd, Slough SL2 5AH, UK",51.513592,-0.593634
4231,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4232,Chunkys,"143 N Hyde Rd, Hayes UB3 4NS, UK",51.4979273,-0.4143464
4233,Chicken Cottage,"9 Station Rd, Hayes UB3 4BD, UK",51.5067753,-0.4185032
4234,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
4235,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
4236,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
4237,Chixys Hayes,"21 Botwell Ln, Hayes UB3 2AB, UK",51.5074644,-0.4194766
4238,King's Peri Peri,"308A Kingshill Ave, Hayes UB4 8BX, UK",51.5316427,-0.4229324
4239,SFC Piri Piri Original,"1 Baylis Rd, Slough SL1 3LF, UK",51.5200246,-0.6006144
4240,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
4241,Hollywood Pizza & Chicken,"126 High St, West Drayton UB7 7BD, UK",51.5138013,-0.4731178
4242,Dawley Chicken,"7 Dawley Parade, Hayes UB3 1EA, UK",51.5152405,-0.4376909
4243,Peri Peri Original,"77 High St, West Drayton UB7 7QH, UK",51.51255519999999,-0.4727323
4244,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4245,Beef Belly Halal Burgers and Peri Peri Chicken,"14 New Broadway, Uxbridge Rd, Uxbridge UB10 0LJ, UK",51.5312687,-0.4491063
4246,Popeyes Peri Peri,"23 Station Rd, West Drayton UB7 7BT, UK",51.5087974,-0.473617
4247,Stobys Fish and chips,"134 Ryefield Ave, Uxbridge UB10 9DA, UK",51.5444733,-0.4402383
4248,KFC,"78 High St, West Drayton UB7 7DS, UK",51.5125703,-0.4722704
4249,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
4250,Chicken Cottage Hillingdon,"5a Westbourne Rd, Uxbridge UB10 0NY, UK",51.52908410000001,-0.4457171
4251,Chunkys,"143 N Hyde Rd, Hayes UB3 4NS, UK",51.4979273,-0.4143464
4252,Gumba Restaurant Uxbridge,"2 New Broadway, Uxbridge UB10 0LH, UK",51.530682,-0.448068
4253,Chicken Cottage,"9 Station Rd, Hayes UB3 4BD, UK",51.5067753,-0.4185032
4254,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
4255,King's Peri Peri,"308A Kingshill Ave, Hayes UB4 8BX, UK",51.5316427,-0.4229324
4256,Peri Chick 'n' Grill,"34 Cowley Mill Rd, West Drayton UB8 2QD, UK",51.5381569,-0.4866763
4257,Wonder Cafe & Grill,"Uxbridge Rd, Uxbridge UB10 0PH, UK",51.532661,-0.453079
4258,Chixys Hayes,"21 Botwell Ln, Hayes UB3 2AB, UK",51.5074644,-0.4194766
4259,KFC,"High St, Uxbridge UB8 1JX, UK",51.5475016,-0.4809784
4260,Chunkys,"143 N Hyde Rd, Hayes UB3 4NS, UK",51.4979273,-0.4143464
4261,Virgin Chicken & Ribs,"266 Yeading Ln, Hayes UB4 9AX, UK",51.5287945,-0.3983302
4262,Dawley Chicken,"7 Dawley Parade, Hayes UB3 1EA, UK",51.5152405,-0.4376909
4263,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4264,Stobys Fish and chips,"134 Ryefield Ave, Uxbridge UB10 9DA, UK",51.5444733,-0.4402383
4265,Tennesse Express,"Middlesex House, 800 Uxbridge Rd, Hayes UB4 0JH, UK",51.5148965,-0.3953351
4266,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
4267,Favorite Chicken & Ribs,"6 Sipson Rd, West Drayton UB7 9DP, UK",51.50203399999999,-0.466609
4268,Dawleychicken Hayes By Pass,"126 Uxbridge Rd, Hayes UB4 0JH, UK",51.5149335,-0.3952608
4269,King's Peri Peri,"308A Kingshill Ave, Hayes UB4 8BX, UK",51.5316427,-0.4229324
4270,Chicken Cottage,"9 Station Rd, Hayes UB3 4BD, UK",51.5067753,-0.4185032
4271,Beef Belly Halal Burgers and Peri Peri Chicken,"14 New Broadway, Uxbridge Rd, Uxbridge UB10 0LJ, UK",51.5312687,-0.4491063
4272,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
4273,Southern Fried Chicken,"47 The Broadway, Greenford UB6 9PN, UK",51.52817410000001,-0.3552918
4274,Favorite Chicken & Ribs,"13 Victoria Rd, Ruislip HA4 9AA, UK",51.5734435,-0.4129493
4275,Royal Chicken Hayes,"46 Coldharbour Ln, Hayes UB3 3EP, UK",51.5081401,-0.4161955
4276,Popeyes Peri Peri,"23 Station Rd, West Drayton UB7 7BT, UK",51.5087974,-0.473617
4277,Mazaa,"63 Coldharbour Ln, Hayes UB3 3EE, UK",51.5088989,-0.4158924
4278,Chicken Cottage Southall,"64 South Rd, Southall UB1 1RQ, UK",51.5092542,-0.3771898
4279,Munchies Fish & Chips,"8 Coldharbour Ln, Hayes UB3 3HE, UK",51.5104087,-0.4137852
4280,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
4281,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4282,Kings chicken & pizza,"7 Higham Mews, Northolt UB5 6FP, UK",51.5292244,-0.3779893
4283,Southern Fried Chicken,"47 The Broadway, Greenford UB6 9PN, UK",51.52817410000001,-0.3552918
4284,Bebes Chicken,"Middlesex Cl, Greenford, Southall UB1 1NN, UK",51.5265215,-0.36484
4285,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
4286,Virgin Chicken & Ribs,"266 Yeading Ln, Hayes UB4 9AX, UK",51.5287945,-0.3983302
4287,Chunkys,"143 N Hyde Rd, Hayes UB3 4NS, UK",51.4979273,-0.4143464
4288,Chicken Cottage,"328 Ruislip Rd E, Greenford UB6 9BH, UK",51.52757399999999,-0.3518991
4289,Chicken Cottage Southall,"64 South Rd, Southall UB1 1RQ, UK",51.5092542,-0.3771898
4290,Sam's Chicken Greenford,"15 The Broadway, Greenford UB6 9PH, UK",51.5276834,-0.3537054
4291,Western Fried Chicken,"325 Greenford Ave, London W7 1JH, UK",51.5225924,-0.3401223
4292,Tennesse Express,"Middlesex House, 800 Uxbridge Rd, Hayes UB4 0JH, UK",51.5148965,-0.3953351
4293,Dawleychicken Hayes By Pass,"126 Uxbridge Rd, Hayes UB4 0JH, UK",51.5149335,-0.3952608
4294,Dixie Chicken,"6 King St, Southall UB2 4DA, UK",51.5019736,-0.3824657
4295,Aladdin's Fried Chicken,"86-88 Kingsley Rd, Hounslow TW3 1QA, UK",51.4728259,-0.3567693000000001
4296,Martha's Cottage Fried Chicken Burgers Wings,"Southall UB2 5JW, United Kingdom",51.4984562,-0.3930719
4297,Chicken Cottage,"290 Bath Rd, Hounslow TW4 7DN, UK",51.472806,-0.38628
4298,Chicken Cottage,"9 Station Rd, Hayes UB3 4BD, UK",51.5067753,-0.4185032
4299,CHICKEN LAND,"153 Greenford Rd, Sudbury Hill, London, Harrow HA1 3QN, UK",51.5576868,-0.3357481
4300,Western Fried Chicken,"325 Greenford Ave, London W7 1JH, UK",51.5225924,-0.3401223
4301,Chicken Cottage,"328 Ruislip Rd E, Greenford UB6 9BH, UK",51.52757399999999,-0.3518991
4302,Southern Fried Chicken,"47 The Broadway, Greenford UB6 9PN, UK",51.52817410000001,-0.3552918
4303,Sam's Chicken Greenford,"15 The Broadway, Greenford UB6 9PH, UK",51.5276834,-0.3537054
4304,SHADWELL FRIED CHICKEN,"71 Shadwell Dr, Northolt UB5 6DE, UK",51.5345907,-0.3753544
4305,Chicken Land Peri Peri,"95A Greenford Ave, Hanwell, London W7 1HA, UK",51.5154004,-0.3372905
4306,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
4307,Western Fried Chicken,"777 A, Field End Rd, Harrow, Ruislip HA4 0QL, UK",51.55889999999999,-0.380031
4308,Chicken Cottage Northolt,"46 Church Rd, Northolt UB5 5AB, UK",51.5446666,-0.373744
4309,Sam's Chicken,"19-21 Broadway, Ealing, London W13 9DA, UK",51.5102889,-0.3226494
4310,CHICKEN LAND,"153 Greenford Rd, Sudbury Hill, London, Harrow HA1 3QN, UK",51.5576868,-0.3357481
4311,Chicken Cottage Southall,"64 South Rd, Southall UB1 1RQ, UK",51.5092542,-0.3771898
4312,New Royal Fried Chicken & Ribs,"443 High Rd, Wembley HA9 7AF, UK",51.55293289999999,-0.2953157
4313,King's Piri Piri Harrow,"143 Greenford Rd, Greenford HA1 3QN, UK",51.5253641,-0.353318
4314,Kings chicken & pizza,"7 Higham Mews, Northolt UB5 6FP, UK",51.5292244,-0.3779893
4315,Fancy Chicken 'N' Pizza,"228, 226 Preston Rd, Wembley HA9 8PB, UK",51.57131099999999,-0.294591
4316,Aladdin's Fried Chicken,"86-88 Kingsley Rd, Hounslow TW3 1QA, UK",51.4728259,-0.3567693000000001
4317,Tennesee Land Chicken,"60A Bilton Rd, Perivale, Greenford UB6 7DH, UK",51.539647,-0.3099963
4318,Selekt Chicken Wembley,"Ealing Rd, Wembley HA0 4LL, UK",51.5418506,-0.2979334
4319,Dixie Chicken,"6 King St, Southall UB2 4DA, UK",51.5019736,-0.3824657
4320,PST PERFECT CHICKEN (Wembley),"317 Harrow Rd, Wembley HA9 6BA, UK",51.5530073,-0.2858291
4321,Pepe's Piri Piri,"59 The Mall, Ealing, London W5 3TA, UK",51.5139723,-0.3004325
4322,KFC,"Alperton Ln, Greenford UB6 8AA, UK",51.5321541,-0.3088746
4323,Sam's Chicken,"19-21 Broadway, Ealing, London W13 9DA, UK",51.5102889,-0.3226494
4324,Selekt Chicken Wembley,"Ealing Rd, Wembley HA0 4LL, UK",51.5418506,-0.2979334
4325,Western Fried Chicken,"325 Greenford Ave, London W7 1JH, UK",51.5225924,-0.3401223
4326,Tennesee Land Chicken,"60A Bilton Rd, Perivale, Greenford UB6 7DH, UK",51.539647,-0.3099963
4327,Bollo's Peri Peri - Acton,"No8 Central Parade Gunnersbury Lane, (Acton Town Tube Station), Acton W3 8HL, United Kingdom",51.5032897,-0.279763
4328,New Royal Fried Chicken & Ribs,"443 High Rd, Wembley HA9 7AF, UK",51.55293289999999,-0.2953157
4329,Flame Piri - Piri,"2 Broadway, West Ealing, London W13 0SR, UK",51.5109763,-0.3195849
4330,"Star Fried Chicken, Pizza & Kebab","12 N Pole Rd, London W10 6QL, UK",51.5199154,-0.2260455
4331,KFC,"Royale Leisure Park, Kendal Ave, Park Royal, London W3 0PA, UK",51.5252956,-0.2813025
4332,Southern Fried Chicken,"65 Salusbury Rd, Kilburn, London NW6 6NJ, UK",51.535075,-0.204742
4333,Best Chicken,"240A Ealing Rd, Middlesex HA0 4QL, UK",51.543569,-0.2974252
