,Name,Address,Latitude,Longitude
5406,Caffè Nero,"115 Broadway, Bexleyheath DA6 7HF, UK",51.456556,0.14414
5407,Starbucks Coffee,"Broadway Shopping Centre Unit 15, Bexleyheath DA6 7JN, United Kingdom",51.4563024,0.1459034
5408,Costa Coffee,"TOWER RETAIL PARK, Unit 3, Crayford Rd, Dartford DA1 4LD, United Kingdom",51.45112229999999,0.1806176
5409,Costa Coffee,"Broadway, Bexleyheath DA6 7JN, UK",51.4558534,0.1457861
5410,Esquires Coffee,"9 High St, Dartford DA1 1DT, UK",51.4442378,0.2175181
5411,Forest Cafe,"35 Forest Rd, Erith DA8 2NU, UK",51.4685746,0.1907668
5412,Costa Coffee,"224 Princes Rd, Dartford DA1 2PZ, UK",51.440691,0.1964896
5413,Lakedale coffee,"21 Lakedale Rd, Plumstead, London SE18 1PP, UK",51.48714529999999,0.0913084
5414,Costa Coffee,"28 Embassy Court, Welling DA16 1TH, UK",51.46190929999999,0.1101649
5415,Love Coffee,"30 Priory Shopping Centre, Dartford DA1 2HS, UK",51.4441727,0.2162881
5416,Love Coffee,"46-52 High St, Dartford DA1 1DE, UK",51.4448464,0.2190384
5417,The Coffee House,"72 High St, Dartford DA1 1DE, UK",51.4441379,0.2195476
5418,Greggs,"111 Broadway, Bexleyheath DA6 7JH, UK",51.4564461,0.1446843
5419,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
5420,Costa Coffee,"6, Riverside Shopping Centre, Erith DA8 1SE, UK",51.4803243,0.180503
5421,Esquires Coffee,"9 High St, Dartford DA1 1DT, UK",51.4442378,0.2175181
5422,Starbucks Belvedere Norman Park Drive Thru,"Norman Park, Belvedere DA17 6LD, United Kingdom",51.49717580000001,0.1547983
5423,Tudor Tea and Coffee,"Unit 31-35, Purfleet Industrial Centre, Thurrock Commercial Centre, Purfleet, Aveley RM15 4YD, UK",51.4969633,0.2293212
5424,Caffè Nero,"Unit 67 W Thurrock Way, Grays RM20 2ZT, UK",51.489365,0.2830336
5425,Costa Coffee,"M25, Grays RM16 3BG, UK",51.4924551,0.2721068
5426,Caffè Nero,"115 Broadway, Bexleyheath DA6 7HF, UK",51.456556,0.14414
5427,Starbucks,"West Thurrock Retail Park Lakeside, Grays RM20 1WN, United Kingdom",51.4853429,0.2787491
5428,Costa Coffee,"4A, Lakeside Retail Park, Grays RM20 1WN, UK",51.48597470000001,0.2788265
5429,Costa Coffee,"TOWER RETAIL PARK, Unit 3, Crayford Rd, Dartford DA1 4LD, United Kingdom",51.45112229999999,0.1806176
5430,Rosina Cafe,"London Rd, Purfleet, South Ockendon RM15 4XT, UK",51.4952917,0.2340131
5431,Greggs,"185-187 Crayford Rd, Dartford DA1 4HA, UK",51.4513274,0.1791379
5432,Costa Coffee,"Thurrock shopping Park, The Junction, Western Avenue RM20 3LP, United Kingdom",51.4851499,0.2706107
5433,The Corner Coffee House,"808 Green Ln, Dagenham RM8 1YT, UK",51.561637,0.1242891
5434,Greggs,"28 High St, Dartford DA1 1BZ, UK",51.44442249999999,0.2181264
5435,EAT.,"Unit LO12a, Bluewater Shopping Centre, Greenhithe DA9 9ST, United Kingdom",51.4389788,0.2728592
5436,Greggs,"Priory Shopping Centre 15 Priory Centre, Dartford DA1 2HR, United Kingdom",51.4436303,0.216833
5437,easyCoffee Dartford,"Unit 45, Priory Shopping Centre, Dartford DA1 2HR, United Kingdom",51.4437127,0.2160946
5438,Starbucks Coffee,"Unit 127 Bluewater Pkwy, Dartford, Greenhithe DA9 9ST, UK",51.4394527,0.2723369
5439,Greggs,"111 Broadway, Bexleyheath DA6 7JH, UK",51.4564461,0.1446843
5440,Costa Coffee,"M25, Grays RM16 3BG, UK",51.4924551,0.2721068
5441,Starbucks,"West Thurrock Retail Park Lakeside, Grays RM20 1WN, United Kingdom",51.4853429,0.2787491
5442,Caffè Nero,"Unit 67 W Thurrock Way, Grays RM20 2ZT, UK",51.489365,0.2830336
5443,the coffee shop,"Aveley Road, Upminster RM14 2TG, United Kingdom",51.5246575,0.2526819
5444,Costa Coffee,"4A, Lakeside Retail Park, Grays RM20 1WN, UK",51.48597470000001,0.2788265
5445,Esquires Coffee,"9 High St, Dartford DA1 1DT, UK",51.4442378,0.2175181
5446,Pret A Manger,"Unit 2-3 Lower Level, Lakeside Shopping Centre, Thurrock, Grays RM20 2ZP, United Kingdom",51.4856358,0.2836254
5447,Costa Coffee,"Unit 249, W Thurrock Way, Grays RM20 2ZP, UK",51.4889837,0.283129
5448,Costa Coffee,"Unit 9, W Thurrock Way, Grays RM20 2ZQ, UK",51.48584810000001,0.2835623
5449,Costa Coffee,"Thurrock shopping Park, The Junction, Western Avenue RM20 3LP, United Kingdom",51.4851499,0.2706107
5450,Tudor Tea and Coffee,"Unit 31-35, Purfleet Industrial Centre, Thurrock Commercial Centre, Purfleet, Aveley RM15 4YD, UK",51.4969633,0.2293212
5451,The Coffee House,"72 High St, Dartford DA1 1DE, UK",51.4441379,0.2195476
5452,Costa Coffee,"Bluewater Pkwy, Dartford, Greenhithe DA9 9ST, UK",51.4394947,0.2711105
5453,Caffè Nero Bluewater,"022, Upper Rose Gallery, Bluewater Shopping Centre, Dartford, Greenhithe DA9 9SP, UK",51.4385141,0.2725485
5454,Rosina Cafe,"London Rd, Purfleet, South Ockendon RM15 4XT, UK",51.4952917,0.2340131
5455,Caffè Nero,"Bluewater Shopping Centre, Bluewater Pkwy, Dartford, Greenhithe DA9 9SB, United Kingdom",51.4391289,0.2680128
5456,Starbucks,"Unit 007, Bluewater Pkwy, Dartford, Greenhithe DA9 9SS, UK",51.4391188,0.2700216
5457,Pret A Manger,"Unit L0006, Eastern Mall, Bluewater Shopping Centre, Dartford, Greenhithe DA9 9SH, UK",51.4396464,0.272095
5458,The Blue Flower Coffee Lounge,"16 Crayford High St, Dartford DA1 4HG, UK",51.4523374,0.1778433
5459,Starbucks Belvedere Norman Park Drive Thru,"Norman Park, Belvedere DA17 6LD, United Kingdom",51.49717580000001,0.1547983
5460,Piezanos Coffee & Pie,"Broughton Garage, Colnbrook By-Pass SL3 8QQ, United Kingdom",51.488059,-0.5315830000000001
5461,Costa Coffee,"The Green, Datchet SL3 9BJ, UK",51.4839516,-0.5803537
5462,Craft Coffee House,"8 George V Place, Thames Street, Windsor SL4 1QP, United Kingdom",51.484809,-0.607549
5463,Esquires Coffee,"2, 19-23 High St, Windsor SL4 1LH, UK",51.4821877,-0.6074113999999999
5464,Caffè Nero,"Heathrow Airport, Terminal 5, Departure Level, Wallis Rd, Longford, Hounslow TW6 2GA, United Kingdom",51.4732908,-0.489016
5465,The Little Things Coffee House,"The White House, High St, Egham TW20 9EX, UK",51.4319868,-0.5472401
5466,Costa,"Heathrow Airport Bldg, terminal 5, ground floor, 521 Stansted Rd, Hounslow TW6 3LW, United Kingdom",51.4713617,-0.4889892
5467,Costa Coffee,"282 High Street Langley, Slough SL3 8HG, UK",51.5038515,-0.5424285
5468,Caffè Nero,"The Precinct, High St, Egham TW20 9HN, UK",51.4320831,-0.5462305
5469,Caffè Nero,"C8/C9 Windsor Royal Station Windsor Royal Shopping, Goswell Hil, Windsor SL4 1PJ, United Kingdom",51.482963,-0.609341
5470,Caffè Nero,"42 Peascod St, Windsor SL4 1DE, UK",51.4810757,-0.6108655
5471,Costa Coffee,"64-65 High St, Egham TW20 9EY, UK",51.4323845,-0.5459615999999999
5472,Costa Coffee In Next,"25 Wraysbury Gardens, Staines TW18 4US, UK",51.437214,-0.5133594
5473,Pret A Manger,"RU3059, Terminal 3, Heathrow Airport, Camborne Cl, Longford, Hounslow TW6 1QG, UK",51.47005,-0.4568699
5474,Caffè Nero,"Heathrow Airport, Level 1 Terminal 2, Gate B35, Nelson Rd, Middlesex, Hounslow TW6 2GW, United Kingdom",51.4695759,-0.4496070999999999
5475,Caffè Nero,"Terminal 2 Arrivals, Inner Ring E, Longford, Hounslow TW6 1RR, UK",51.4703747,-0.4514341999999999
5476,Pret A Manger,"Heathrow Airport, Terminal 4, Longford, Hounslow TW6 3XA, UK",51.45891719999999,-0.4493139
5477,Caffè Nero,"Heathrow Airport, Terminal 4, Departures, Longford, Hounslow TW6 3FB, UK",51.4590618,-0.4471045
5478,Krispy Kreme,"6 Peascod St, Windsor SL4 1DT, UK",51.4822116,-0.608128
5479,Caffe Nero,"Arrival Level, Terminal 5, Heathrow Airport, Wallis Rd, Longford, Hounslow TW6 2GA, United Kingdom",51.4705762,-0.4891162
5480,Caffè Nero,"Heathrow Airport, Terminal 5, Departure Level, Wallis Rd, Longford, Hounslow TW6 2GA, United Kingdom",51.4732908,-0.489016
5481,Costa,"Heathrow Airport Bldg, terminal 5, ground floor, 521 Stansted Rd, Hounslow TW6 3LW, United Kingdom",51.4713617,-0.4889892
5482,Costa Coffee,"Compass Centre Nelson Rd, Longford, Hounslow TW6 1QG, UK",51.4709054,-0.458237
5483,Caffe Nero,"Arrival Level, Terminal 5, Heathrow Airport, Wallis Rd, Longford, Hounslow TW6 2GA, United Kingdom",51.4705762,-0.4891162
5484,Pret A Manger,"RU3059, Terminal 3, Heathrow Airport, Camborne Cl, Longford, Hounslow TW6 1QG, UK",51.47005,-0.4568699
5485,The Little Things Coffee House,"The White House, High St, Egham TW20 9EX, UK",51.4319868,-0.5472401
5486,Caffè Nero,"Airside Departures, Terminal 3 Heathrow Airport The Quays, Hounslow TW6 1QG, United Kingdom",51.4703376,-0.4591196
5487,Caffè Nero,"Terminal 2 Arrivals, Inner Ring E, Longford, Hounslow TW6 1RR, UK",51.4703747,-0.4514341999999999
5488,Caffè Nero,"Heathrow Airport, Level 1 Terminal 2, Gate B35, Nelson Rd, Middlesex, Hounslow TW6 2GW, United Kingdom",51.4695759,-0.4496070999999999
5489,Caffè Nero,"Heathrow Airport, Terminal 4, Departures, Longford, Hounslow TW6 3FB, UK",51.4590618,-0.4471045
5490,Pret A Manger,"Heathrow Airport, Terminal 4, Longford, Hounslow TW6 3XA, UK",51.45891719999999,-0.4493139
5491,Costa Coffee,"London Heathrow Airport Terminal 4, Landside, Longford, Hounslow TW6 3XA, UK",51.4600644,-0.4482634
5492,Starbucks,"9 Bath Rd, Longford, Hounslow TW6 2AA, UK",51.481054,-0.418753
5493,Costa Coffee,"Unit B, 507 - 511 Staines Rd, Feltham TW14 8EN, UK",51.4531251,-0.4298265
5494,LEON,"Heathrow Airport Terminal 2 Airside, London TW6 1EW, United Kingdom",51.46957580000001,-0.4496072
5495,Craft Coffee House,"8 George V Place, Thames Street, Windsor SL4 1QP, United Kingdom",51.484809,-0.607549
5496,Esquires Coffee,"2, 19-23 High St, Windsor SL4 1LH, UK",51.4821877,-0.6074113999999999
5497,Harris + Hoole,"The Market House, High St, Uxbridge UB8 1JN, United Kingdom",51.54609749999999,-0.4795143999999999
5498,Pret A Manger,"Two Rivers Shopping Centre Unit SUK2, London TW18 4UP, United Kingdom",51.4345047,-0.5110110999999999
5499,Revive Coffee Shop,"99 Guildford St, Chertsey KT16 9AS, UK",51.3909203,-0.504773
5500,Costa Coffee,"Compass Centre Nelson Rd, Longford, Hounslow TW6 1QG, UK",51.4709054,-0.458237
5501,EAT.,"Terminal 3, Heathrow Airport Unit R3109 , Departures, Hounslow TW6 1QG, United Kingdom",51.4704309,-0.4592907
5502,Caffè Nero,"Airside Departures, Terminal 3 Heathrow Airport The Quays, Hounslow TW6 1QG, United Kingdom",51.4703376,-0.4591196
5503,Pret A Manger,"RU3059, Terminal 3, Heathrow Airport, Camborne Cl, Longford, Hounslow TW6 1QG, UK",51.47005,-0.4568699
5504,Starbucks,"Terminal 5 london heathrow airport, Southampton Rd, Longford, Hounslow TW6 2GA, UK",51.4715693,-0.4760837
5505,Caffè Nero,"Heathrow T2 Bus Station, London TW6 1AP, UK",51.47113599999999,-0.4526871
5506,Eat,"Heathrow Airport, Terminal 3, R3109, Inner Ring W, Hounslow TW6 1QG, United Kingdom",51.4701392,-0.458242
5507,Caffè Nero,"Terminal 2 Arrivals, Inner Ring E, Longford, Hounslow TW6 1RR, UK",51.4703747,-0.4514341999999999
5508,EAT.,"T2, Heathrow Airport, Terminal 2, Longford, Hounslow TW6 1EW, UK",51.470457,-0.4490467
5509,Caffè Nero,"Heathrow Airport, Level 1 Terminal 2, Gate B35, Nelson Rd, Middlesex, Hounslow TW6 2GW, United Kingdom",51.4695759,-0.4496070999999999
5510,Starbucks,"Sheraton Skyline Hotel, Bath Rd, Hayes UB3 5BP, United Kingdom",51.48121150000001,-0.4369176
5511,LEON,"Heathrow Airport Terminal 2 Airside, London TW6 1EW, United Kingdom",51.46957580000001,-0.4496072
5512,Costa Coffee,"London Heathrow Airport Terminal 4, Landside, Longford, Hounslow TW6 3XA, UK",51.4600644,-0.4482634
5513,Caffè Nero,"Heathrow Airport, Terminal 4, Departures, Longford, Hounslow TW6 3FB, UK",51.4590618,-0.4471045
5514,Pret A Manger,"Heathrow Airport, Terminal 4, Longford, Hounslow TW6 3XA, UK",51.45891719999999,-0.4493139
5515,Costa Coffee,"Terminal 5, Landside, Longford, Hounslow TW6 2GA, UK",51.471466,-0.4879806
5516,Starbucks,"9 Bath Rd, Longford, Hounslow TW6 2AA, UK",51.481054,-0.418753
5517,Costa Coffee at Premier Inn,"Bath Rd, Longford, Hounslow TW6 2AB, UK",51.4802475,-0.4245368
5518,Costa Coffee next,"Lombardy Retail Park, Unit 5, Coldharbour Ln, Hayes UB3 3EX, United Kingdom",51.5166203,-0.4036778
5519,"Starbucks, Feltham -The Longford Centre","Unit 14, The Longford Centre Tilley Rd, Feltham TW13 4BH, UK",51.446621,-0.4107542
5520,Starbucks,"9 Bath Rd, Longford, Hounslow TW6 2AA, UK",51.481054,-0.418753
5521,Costa Coffee at Premier Inn,"Bath Rd, Longford, Hounslow TW6 2AB, UK",51.4802475,-0.4245368
5522,Caffè Nero,"Terminal 2 Arrivals, Inner Ring E, Longford, Hounslow TW6 1RR, UK",51.4703747,-0.4514341999999999
5523,Starbucks,"Sheraton Skyline Hotel, Bath Rd, Hayes UB3 5BP, United Kingdom",51.48121150000001,-0.4369176
5524,Caffè Nero,"Heathrow Airport, Level 1 Terminal 2, Gate B35, Nelson Rd, Middlesex, Hounslow TW6 2GW, United Kingdom",51.4695759,-0.4496070999999999
5525,Costa Coffee,"Unit B, 507 - 511 Staines Rd, Feltham TW14 8EN, UK",51.4531251,-0.4298265
5526,Caffè Nero,"Heathrow T2 Bus Station, London TW6 1AP, UK",51.47113599999999,-0.4526871
5527,Costa Coffee,"Compass Centre Nelson Rd, Longford, Hounslow TW6 1QG, UK",51.4709054,-0.458237
5528,Caffè Nero,"Heathrow Airport, Terminal 4, Salisbury Rd, London TW6 1AP, UK",51.4598988,-0.4472701
5529,Caffè Nero,"Heathrow Airport, Terminal 4, Departures, Longford, Hounslow TW6 3FB, UK",51.4590618,-0.4471045
5530,Pret A Manger,"RU3059, Terminal 3, Heathrow Airport, Camborne Cl, Longford, Hounslow TW6 1QG, UK",51.47005,-0.4568699
5531,Costa Coffee,"London Heathrow Airport Terminal 4, Landside, Longford, Hounslow TW6 3XA, UK",51.4600644,-0.4482634
5532,Pret A Manger,"Heathrow Airport, Terminal 4, Longford, Hounslow TW6 3XA, UK",51.45891719999999,-0.4493139
5533,LEON,"Heathrow Airport Terminal 2 Airside, London TW6 1EW, United Kingdom",51.46957580000001,-0.4496072
5534,Cafe Lisboa,"29 High St, Hounslow TW3 1RH, UK",51.4705512,-0.3545249
5535,Coffee Republic Hounslow Civic Centre,"7 Bath Rd, Hounslow TW3 3EB, UK",51.4683765,-0.3674482
5536,Georginos Coffee,"7, Trinity Parade, High St, Hounslow TW3 1HG, United Kingdom",51.4686256,-0.3638892
5537,Costa Coffee,"81 High St, Twickenham TW2 7LD, UK",51.4509517,-0.3576821
5538,BB's Coffee & Muffins,"Treaty Centre, High St, Hounslow TW3 1ES, UK",51.4678505,-0.3629369
5539,"Starbucks, Feltham -The Longford Centre","Unit 14, The Longford Centre Tilley Rd, Feltham TW13 4BH, UK",51.446621,-0.4107542
5540,Costa Coffee,"241 High St, Hounslow TW3 1EA, UK",51.4684132,-0.3637417
5541,Starbucks,"198 High St, Hounslow TW3 1HL, UK",51.46889789999999,-0.3627357
5542,Caffè Nero,"231 High St, Hounslow TW3 1DH, UK",51.46853489999999,-0.3631513
5543,Coffee Republic Hounslow Civic Centre,"7 Bath Rd, Hounslow TW3 3EB, UK",51.4683765,-0.3674482
5544,Georginos Coffee,"7, Trinity Parade, High St, Hounslow TW3 1HG, United Kingdom",51.4686256,-0.3638892
5545,Cafe Lisboa,"29 High St, Hounslow TW3 1RH, UK",51.4705512,-0.3545249
5546,BB's Coffee & Muffins,"Treaty Centre, High St, Hounslow TW3 1ES, UK",51.4678505,-0.3629369
5547,Jacobs Taste Buds,"90 Kingsley Rd, Hounslow TW3 1QA, UK",51.4728777,-0.3568201
5548,Costa Coffee,"108a High St, Hounslow TW3 1NA, UK",51.4697552,-0.3586476
5549,Costa Heston Services East,"M4, Hounslow TW5 9NA, UK",51.48862039999999,-0.3877898
5550,Caffe Venezia,"48 Lampton Rd, Hounslow TW3 1JQ, UK",51.47086729999999,-0.3672141
5551,Coffee And Cream,"320 Bath Rd, Hounslow TW4 7HW, UK",51.4733673,-0.3881783
5552,Syon Coffee House,"21 St John's Rd, Isleworth TW7 6NB, UK",51.4734069,-0.3380816
5553,Starbucks,"9 Bath Rd, Longford, Hounslow TW6 2AA, UK",51.481054,-0.418753
5554,BALLUCCI,"479 London Rd, Isleworth TW7 4BX, UK",51.4750226,-0.3379341
5555,Creams Cafe,"7 High St, Hounslow TW3 1RH, UK",51.4705802,-0.3540818
5556,Costa Coffee,"81 High St, Twickenham TW2 7LD, UK",51.4509517,-0.3576821
5557,Mimis Coffee and Dessert Lounge,"5-8, Noble Corner, Great West Rd, Hounslow TW5 0PA, UK",51.4782702,-0.3721152
5558,Starbucks Coffee,"33-35 High Street Whitton, Twickenham TW2 7LD, UK",51.4520774,-0.3577862
5559,Chellies Sandwich Bar,"20a St John's Rd, Isleworth TW7 6NW, UK",51.473759,-0.33787
5560,Syon Coffee House,"21 St John's Rd, Isleworth TW7 6NB, UK",51.4734069,-0.3380816
5561,The Coffee Pot,"554 London Rd, Isleworth TW7 4EP, UK",51.4743245,-0.3443123
5562,BALLUCCI,"479 London Rd, Isleworth TW7 4BX, UK",51.4750226,-0.3379341
5563,Chellies Sandwich Bar,"20a St John's Rd, Isleworth TW7 6NW, UK",51.473759,-0.33787
5564,Dérive Coffeehouse & Bar,"459 - 461 London Rd, Isleworth TW7 4BX, UK",51.4750795,-0.3372022
5565,Cafe Lisboa,"29 High St, Hounslow TW3 1RH, UK",51.4705512,-0.3545249
5566,Creams Cafe,"7 High St, Hounslow TW3 1RH, UK",51.4705802,-0.3540818
5567,Costa Coffee,"241 High St, Hounslow TW3 1EA, UK",51.4684132,-0.3637417
5568,Starbucks,"198 High St, Hounslow TW3 1HL, UK",51.46889789999999,-0.3627357
5569,Jacobs Taste Buds,"90 Kingsley Rd, Hounslow TW3 1QA, UK",51.4728777,-0.3568201
5570,Costa Coffee,"108a High St, Hounslow TW3 1NA, UK",51.4697552,-0.3586476
5571,Caffè Nero,"231 High St, Hounslow TW3 1DH, UK",51.46853489999999,-0.3631513
5572,Georginos Coffee,"7, Trinity Parade, High St, Hounslow TW3 1HG, United Kingdom",51.4686256,-0.3638892
5573,Coffee Republic Hounslow Civic Centre,"7 Bath Rd, Hounslow TW3 3EB, UK",51.4683765,-0.3674482
5574,South Street Coffee and Ice Cream Shop,"2 Shrewsbury Walk, Isleworth TW7 7DE, UK",51.4684257,-0.3250948
5575,Harris + Hoole,"135 St. Margarets Rd, Twickenham TW1 1RG, UK",51.4556579,-0.3206756
5576,Tesco Café,"Mogden Ln, Isleworth TW7 7JY, UK",51.4588171,-0.3377518
5577,Costa Coffee,"81 High St, Twickenham TW2 7LD, UK",51.4509517,-0.3576821
5578,Tesco Café,"Osterley Park, Syon Ln, Isleworth TW7 5NZ, UK",51.4856788,-0.3303405
5579,Esquires Coffee,"37-39 King St, Parade, Twickenham TW1 3SD, UK",51.4455096,-0.3294313
5580,Starbucks Coffee,"Unit 1, Parkshot House, Richmond TW9 2NQ, United Kingdom",51.4636388,-0.3021057
5581,Kiss the Hippo Coffee,"50 George St, Richmond TW9 1HJ, UK",51.4609682,-0.3043575000000001
5582,Educated Palate,"96 Kew Rd, Richmond TW9 2PQ, UK",51.4661365,-0.2978302
5583,Butter Beans,"Kew Rd, Richmond TW9 2ND, UK",51.46363119999999,-0.3016681
5584,Coffeeology,"4 The Square, London TW9 1DZ, UK",51.4613409,-0.302789
5585,Caffè Nero,"7-8 The Square, London TW9 1DZ, UK",51.4614806,-0.3028248
5586,AMT Coffee,"Station, Kew Rd, Richmond TW9 2NA, UK",51.4631906,-0.3018025
5587,Knot,"Richmond Station, Kew Rd, London TW9 2NA, UK",51.463232,-0.301716
5588,Cafe Torelli,"3 Royal Parade, Richmond TW9 3QD, UK",51.4780057,-0.2861994
5589,Starbucks,"Station Parade, London TW9 3PS, UK",51.4774114,-0.2863126
5590,SIFT Bakes & Brews,"5 Mortlake Terrace, Mortlake Rd, Richmond TW9 3DT, UK",51.482685,-0.286542
5591,PAUL Richmond,"13 The Quadrant, Richmond TW9 1BP, UK",51.4620444,-0.3030747
5592,Caffe Paola,"9 Hill Rise, Richmond TW10 6UQ, UK",51.4579376,-0.3053621
5593,Starbucks,"Sainsburys, Lower Richmond Rd, Richmond TW9 4LT, UK",51.4664858,-0.2867833
5594,The Coffee Traveller,"58 Thames Rd, Chiswick, London W4 3RE, UK",51.4865921,-0.2808254
5595,Costa Coffee,"Odeon, 72 Hill St, Richmond TW9 1TW, UK",51.4582203,-0.3053229
5596,Artisan Coffee,"139 Sheen Ln, East Sheen, London SW14 8LR, UK",51.4646361,-0.2663154
5597,Costa Coffee,"Riverside, 10 Kew Bridge Rd, Brentford TW8 0EB, UK",51.4886454,-0.2879546
5598,Harris + Hoole,"135 St. Margarets Rd, Twickenham TW1 1RG, UK",51.4556579,-0.3206756
5599,Tide Tables Cafe,"2 The Arches, Richmond TW9 1TH, UK",51.45769319999999,-0.3062552
5600,Artisan Coffee,"139 Sheen Ln, East Sheen, London SW14 8LR, UK",51.4646361,-0.2663154
5601,11 Coffee & Co. Sheen,"321 Upper Richmond Rd W, East Sheen, London SW14 8QR, UK",51.464774,-0.264226
5602,Coffee and Cake Co.,"30 Sheen Ln, East Sheen, London SW14 8LW, UK",51.4669014,-0.2669319
5603,The Robin Craft Cafe,"38 Sheen Ln, East Sheen, London SW14 8LW, UK",51.466721,-0.2669706
5604,Caffè Nero,"21 Barnes High St, London SW13 9LW, UK",51.473678,-0.2495793
5605,Costa Coffee,"389 Upper Richmond Rd W, East Sheen, London SW14 7NX, UK",51.4643391,-0.2679204
5606,Giardino 14 Coffee Mortlake Train Station,"Platform 1 Mortlake Train Station, Sheen Ln SW14 8LN, United Kingdom",51.4681323,-0.2670657
5607,Cafe Loris,"159A White Hart Ln, London SW13 0JP, UK",51.4660705,-0.2528488
5608,Palewell Cafe on the Common,"Palewell Common Dr, East Sheen, London SW14 8RE, UK",51.4593616,-0.2596901
5609,Caffè Nero,"248 Upper Richmond Rd W, East Sheen, London SW14 8AG, UK",51.46485,-0.2663304
5610,Starbucks,"Station Parade, London TW9 3PS, UK",51.4774114,-0.2863126
5611,The Corner Cafe & Deli,"1 The Broadway, London SW13 0NY, UK",51.4704114,-0.2561199
5612,The Boathouse Cafe,"4 Barnes High St, Barnes, London SW13 9LB, UK",51.4733539,-0.248239
5613,The Coffee Traveller,"58 Thames Rd, Chiswick, London W4 3RE, UK",51.4865921,-0.2808254
5614,Costa Coffee,"Unit C - Kew Retail Park, Richmond- On- Thames TW9 4AD, United Kingdom",51.4779236,-0.2788428
5615,Tamp Coffee,"1 Devonshire Rd, Chiswick, London W4 2EU, UK",51.49201499999999,-0.2560618
5616,Cafe Torelli,"3 Royal Parade, Richmond TW9 3QD, UK",51.4780057,-0.2861994
5617,Artisan Coffee,"372 King St, Hammersmith, London W6 0RX, UK",51.4935187,-0.2448951
5618,Caffè Nero,"386 Chiswick High Rd, Chiswick, London W4 7TF, UK",51.4927139,-0.2647952
5619,Caffè Nero,"192 Chiswick High Rd, Chiswick, London W4 1PP, UK",51.49280839999999,-0.2558697
5620,Ground Coffee Society,"79 Lower Richmond Rd, Putney, London SW15 1ET, UK",51.4672256,-0.2193927
5621,Smugglers Cafe,"58 Lower Richmond Rd, Putney, London SW15 1JT, UK",51.4675656,-0.2201083
5622,Tinto Coffee,"411 Fulham Palace Rd, Fulham, London SW6 6SX, UK",51.473819,-0.212842
5623,Artisan Coffee,"203 Upper Richmond Rd, Putney, London SW15 6SG, UK",51.4612247,-0.2194537
5624,Esquires Coffee,"287 Putney Bridge Rd, Putney, London SW15 2PT, UK",51.4635585,-0.2118059
5625,Donna Calvert Pop Up Coffee,"1 Putney Embankment, Putney, London SW15 1LB, UK",51.4681119,-0.218254
5626,Caffè Nero,"168-188 Fulham Palace Rd, Hammersmith, London W6 9PA, UK",51.48516799999999,-0.2202648
5627,Costa Coffee,"26 Putney High St, Putney, London SW15 1SN, UK",51.4651569,-0.2143324
5628,Caffè Nero,"Unit RU01, Putney Railway Station, High St, Putney, London SW15 1RT, United Kingdom",51.46125800000001,-0.21662
5629,Caffè Nero,"132A Putney High St, Putney, London SW15 1RG, UK",51.4624064,-0.2165082
5630,Costa,"Unit 23a&24, Putney High St, Putney, London SW15 1TW, UK",51.463865,-0.216426
5631,Harris + Hoole,"Distillery Wharf, E, Regatta Ln, London W6 9RU, United Kingdom",51.48734040000001,-0.2260254
5632,Dillons Coffee,"Putney Exchange, Unit 5, Ground, Putney High St, London SW15 1TW, United Kingdom",51.4632077,-0.2166423
5633,COFX Coffee Caffeine Society,"220 Fulham Palace Rd, Hammersmith, London W6 9NT, UK",51.4841343,-0.2199096
5634,VV Coffee Bar,"214 New King's Rd, Fulham, London SW6 4NZ, UK",51.46946149999999,-0.2094743
5635,Caffè Nero,"112 Upper Richmond Rd, Putney, London SW15 2SP, UK",51.459813,-0.2118121
5636,Costa Coffee,"Ground Floor, Fulham Palace Rd, Hammersmith, London W6 8RF, UK",51.48702979999999,-0.2206729
5637,Chairs & Coffee,"512 Fulham Rd, Fulham, London SW6 5NJ, UK",51.4797269,-0.1990556
5638,Doctor Espresso N3,"40 Fulham High St, Fulham, London SW6 3LQ, UK",51.4707526,-0.2111152
5639,Caffè Nero,"480 Fulham Rd, Fulham, London SW6 5NH, UK",51.4805289,-0.1980422
5640,Harris + Hoole,"215 Townmead Rd, Fulham, London SW6 2TW, UK",51.4743032,-0.182879
5641,Tesco Café,"Imperial Wharf, Townmead Rd, London SW6 2TW, United Kingdom",51.4740902,-0.1830013
5642,Caffè Nero,"142 Wandsworth Bridge Rd, Fulham, London SW6 2UL, UK",51.4720258,-0.1916357
5643,bonbon,"129 Wandsworth Bridge Rd, Hammersmith, London SW6 2TT, UK",51.4723215,-0.1913948
5644,Coffee Shop,"9 Gartons Way, Battersea, London SW11 3UE, UK",51.4661571,-0.1811064
5645,Chairs & Coffee,"512 Fulham Rd, Fulham, London SW6 5NJ, UK",51.4797269,-0.1990556
5646,Doppio Coffee Warehouse Battersea,"336 Battersea Park Rd, Battersea Park, London SW11 3BY, UK",51.4707139,-0.1704171
5647,Story Coffee,"115 St John's Hill, London SW11 1SZ, UK",51.461031,-0.174409
5648,2 Love Tea and Coffee House,"89 St John's Rd, London SW11 1QY, UK",51.46104099999999,-0.167045
5649,Caffè Nero,"480 Fulham Rd, Fulham, London SW6 5NH, UK",51.4805289,-0.1980422
